t, p_b_vpsp_x, p_b_vpsp_y, FL_cw_vp_x, FL_cw_vp_y, FR_cw_vp_x, FR_cw_vp_y, BL_cw_vp_x, BL_cw_vp_y, BR_cw_vp_x, BR_cw_vp_y, FL_ccw_vp_x, FL_ccw_vp_y, FR_ccw_vp_x, FR_ccw_vp_y, BL_ccw_vp_x, BL_ccw_vp_y, BR_ccw_vp_x, BR_ccw_vp_y, FL_vt_x, FL_vt_y, FR_vt_x, FR_vt_y, BL_vt_x, BL_vt_y, BR_vt_x, BR_vt_y
3.198,-0.0008969740065916249,0.0,0.22567269478781,0.07499995700226422,0.17313111009170973,-0.07499995700226422,-0.22686866058703278,0.07499995700226422,-0.17432707589093252,-0.07499995700226422,0.22567269478781,0.07499995700226422,0.17313111009170973,-0.07499995700226422,-0.22686866058703278,0.07499995700226422,-0.17432707589093252,-0.07499995700226422,0.3385089128028496,0.1124998925056852,0.2596965658809549,-0.1124998925056852,-0.34030286081603284,0.1124998925056852,-0.26149051389413813,-0.1124998925056852
3.203,-0.001051512849041411,0.0,0.22556966885346674,0.07499995700226422,0.17302808415736648,-0.07499995700226422,-0.22697168652137606,0.07499995700226422,-0.1744301018252758,-0.07499995700226422,0.22556966885346674,0.07499995700226422,0.17302808415736648,-0.07499995700226422,-0.22697168652137606,0.07499995700226422,-0.1744301018252758,-0.07499995700226422,0.3383543739603998,0.1124998925056852,0.2595420270385051,-0.1124998925056852,-0.34045739965848265,0.1124998925056852,-0.26164505273658795,-0.1124998925056852
3.209,-0.0009742436493104523,0.0,0.22562118167297568,0.07499995700226422,0.17307959697687542,-0.07499995700226422,-0.2269201737018671,0.07499995700226422,-0.17437858900576683,-0.07499995700226422,0.22562118167297568,0.07499995700226422,0.17307959697687542,-0.07499995700226422,-0.2269201737018671,0.07499995700226422,-0.17437858900576683,-0.07499995700226422,0.33843164316013075,0.1124998925056852,0.2596192962382361,-0.1124998925056852,-0.3403801304587517,0.1124998925056852,-0.26156778353685695,-0.1124998925056852
3.216,-0.0010128781384293323,0.0,0.22559542533705232,0.07499995700226422,0.17305384064095206,-0.07499995700226422,-0.22694593003779046,0.07499995700226422,-0.1744043453416902,-0.07499995700226422,0.22559542533705232,0.07499995700226422,0.17305384064095206,-0.07499995700226422,-0.22694593003779046,0.07499995700226422,-0.1744043453416902,-0.07499995700226422,0.3383930086710119,0.1124998925056852,0.2595806617491172,-0.1124998925056852,-0.34041876494787054,0.1124998925056852,-0.26160641802597584,-0.1124998925056852
3.221,-0.000993560949243008,0.0,0.2256083034680986,0.07499995700226422,0.17306671877199833,-0.07499995700226422,-0.2269330519067442,0.07499995700226422,-0.17439146721064394,-0.07499995700226422,0.2256083034680986,0.07499995700226422,0.17306671877199833,-0.07499995700226422,-0.2269330519067442,0.07499995700226422,-0.17439146721064394,-0.07499995700226422,0.33841232586019826,0.1124998925056852,0.25959997893830355,-0.1124998925056852,-0.34039944775868425,0.1124998925056852,-0.26158710083678954,-0.1124998925056852
3.225,-0.0010032195161496088,0.0,0.22560186442103314,0.07499995700226422,0.17306027972493288,-0.07499995700226422,-0.22693949095380964,0.07499995700226422,-0.17439790625770937,-0.07499995700226422,0.22560186442103314,0.07499995700226422,0.17306027972493288,-0.07499995700226422,-0.22693949095380964,0.07499995700226422,-0.17439790625770937,-0.07499995700226422,0.3384026672932916,0.1124998925056852,0.2595903203713969,-0.1124998925056852,-0.34040910632559085,0.1124998925056852,-0.26159675940369614,-0.1124998925056852
3.233,-0.000998390246539596,0.0,0.22560508393533701,0.07499995700226422,0.17306349923923675,-0.07499995700226422,-0.2269362714395058,0.07499995700226422,-0.17439468674340552,-0.07499995700226422,0.22560508393533701,0.07499995700226422,0.17306349923923675,-0.07499995700226422,-0.2269362714395058,0.07499995700226422,-0.17439468674340552,-0.07499995700226422,0.3384074965629017,0.1124998925056852,0.25959514964100694,-0.1124998925056852,-0.34040427705598086,0.1124998925056852,-0.26159193013408616,-0.1124998925056852
3.237,-0.0010008048744230419,0.0,0.22560347418279947,0.07499995700226422,0.1730618894866992,-0.07499995700226422,-0.22693788119204333,0.07499995700226422,-0.17439629649594307,-0.07499995700226422,0.22560347418279947,0.07499995700226422,0.1730618894866992,-0.07499995700226422,-0.22693788119204333,0.07499995700226422,-0.17439629649594307,-0.07499995700226422,0.3384050819350182,0.1124998925056852,0.25959273501312347,-0.1124998925056852,-0.3404066916838643,0.1124998925056852,-0.2615943447619696,-0.1124998925056852
3.243,-0.0009995975639420368,0.0,0.2256042790567611,0.07499995700226422,0.17306269436066082,-0.07499995700226422,-0.22693707631808172,0.07499995700226422,-0.17439549162198145,-0.07499995700226422,0.2256042790567611,0.07499995700226422,0.17306269436066082,-0.07499995700226422,-0.22693707631808172,0.07499995700226422,-0.17439549162198145,-0.07499995700226422,0.3384062892454992,0.1124998925056852,0.2595939423236045,-0.1124998925056852,-0.3404054843733833,0.1124998925056852,-0.2615931374514886,-0.1124998925056852
3.249,-0.0010002012174521874,0.0,0.22560387662093384,0.07499995700226422,0.17306229192483355,-0.07499995700226422,-0.22693747875390896,0.07499995700226422,-0.1743958940578087,-0.07499995700226422,0.22560387662093384,0.07499995700226422,0.17306229192483355,-0.07499995700226422,-0.22693747875390896,0.07499995700226422,-0.1743958940578087,-0.07499995700226422,0.338405685591989,0.1124998925056852,0.2595933386700943,-0.1124998925056852,-0.3404060880268934,0.1124998925056852,-0.2615937411049987,-0.1124998925056852
3.254,-0.0009998993915622811,0.0,0.22560407783827066,0.07499995700226422,0.1730624931421704,-0.07499995700226422,-0.2269372775365721,0.07499995700226422,-0.17439569284047185,-0.07499995700226422,0.22560407783827066,0.07499995700226422,0.1730624931421704,-0.07499995700226422,-0.2269372775365721,0.07499995700226422,-0.17439569284047185,-0.07499995700226422,0.338405987417879,0.1124998925056852,0.2595936404959842,-0.1124998925056852,-0.34040578620100354,0.1124998925056852,-0.2615934392791088,-0.1124998925056852
3.260,-0.0010000503040746983,0.0,0.22560397722989062,0.07499995700226422,0.17306239253379035,-0.07499995700226422,-0.22693737814495216,0.07499995700226422,-0.1743957934488519,-0.07499995700226422,0.22560397722989062,0.07499995700226422,0.17306239253379035,-0.07499995700226422,-0.22693737814495216,0.07499995700226422,-0.1743957934488519,-0.07499995700226422,0.33840583650536654,0.1124998925056852,0.25959348958347184,-0.1124998925056852,-0.3404059371135159,0.1124998925056852,-0.2615935901916212,-0.1124998925056852
3.266,-0.0009999748480347265,0.0,0.2256040275339365,0.07499995700226422,0.17306244283783623,-0.07499995700226422,-0.22693732784090628,0.07499995700226422,-0.17439574314480602,-0.07499995700226422,0.2256040275339365,0.07499995700226422,0.17306244283783623,-0.07499995700226422,-0.22693732784090628,0.07499995700226422,-0.17439574314480602,-0.07499995700226422,0.3384059119614065,0.1124998925056852,0.2595935650395118,-0.1124998925056852,-0.34040586165747594,0.1124998925056852,-0.26159351473558123,-0.1124998925056852
3.272,-0.0010000125759465767,0.0,0.22560400238198564,0.07499995700226422,0.17306241768588537,-0.07499995700226422,-0.22693735299285717,0.07499995700226422,-0.1743957682967569,-0.07499995700226422,0.22560400238198564,0.07499995700226422,0.17306241768588537,-0.07499995700226422,-0.22693735299285717,0.07499995700226422,-0.1743957682967569,-0.07499995700226422,0.33840587423349466,0.1124998925056852,0.25959352731159996,-0.1124998925056852,-0.34040589938538784,0.1124998925056852,-0.26159355246349314,-0.1124998925056852
3.278,-0.000999993712044775,0.0,0.22560401495792498,0.07499995700226422,0.17306243026182472,-0.07499995700226422,-0.22693734041691782,0.07499995700226422,-0.17439575572081753,-0.07499995700226422,0.22560401495792498,0.07499995700226422,0.17306243026182472,-0.07499995700226422,-0.22693734041691782,0.07499995700226422,-0.17439575572081753,-0.07499995700226422,0.33840589309739644,0.1124998925056852,0.25959354617550173,-0.1124998925056852,-0.34040588052148607,0.1124998925056852,-0.26159353359959125,-0.1124998925056852
3.285,0.0018476582672322384,0.0,0.22560413800953494,0.075,0.17685939703160364,-0.075,-0.22314060296839638,0.075,-0.17439586199046508,-0.075,0.22560413800953494,0.075,0.17685939703160364,-0.075,-0.22314060296839638,0.075,-0.17439586199046508,-0.075,0.33840627168408316,0.11250002149886788,0.2652890448503813,-0.11249997850113211,-0.33471084048898997,0.11249997850113211,-0.2615938429765456,-0.11250002149886788
3.290,0.0004967595675573061,0.0,0.22275647974230267,0.075,0.17790585777677287,-0.075,-0.2220941422232271,0.075,-0.17724352025769732,-0.075,0.22275647974230267,0.075,0.17790585777677287,-0.075,-0.2220941422232271,0.075,-0.17724352025769732,-0.075,0.334134783466949,0.11250002149886788,0.26685873566816554,-0.11249997850113211,-0.33314114967120567,0.11249997850113211,-0.26586533119367967,-0.11250002149886788
3.295,0.0011929072287542308,0.0,0.22125972017474538,0.075,0.18033081497537026,-0.075,-0.21966918502462973,0.075,-0.17874027982525464,-0.075,0.22125972017474538,0.075,0.18033081497537026,-0.075,-0.21966918502462973,0.075,-0.17874027982525464,-0.075,0.33188964368656465,0.11250002149886788,0.27049617077094384,-0.11249997850113211,-0.3295037145684274,0.11249997850113211,-0.26811047097406415,-0.11250002149886788
3.301,0.0008974616481905173,0.0,0.21906681294599112,0.075,0.18212979552622682,-0.075,-0.21787020447377317,0.075,-0.18093318705400888,-0.075,0.21906681294599112,0.075,0.18212979552622682,-0.075,-0.21787020447377317,0.075,-0.18093318705400888,-0.075,0.32860028221483295,0.11250002149886788,0.27319464108154806,-0.11249997850113211,-0.3268052442578232,0.11249997850113211,-0.2713998324457958,-0.11250002149886788
3.307,0.001087252945191991,0.0,0.21716935129780063,0.075,0.18428031301065906,-0.075,-0.21571968698934096,0.075,-0.1828306487021994,-0.075,0.21716935129780063,0.075,0.18428031301065906,-0.075,-0.21571968698934096,0.075,-0.1828306487021994,-0.075,0.32575408919863685,0.11250002149886788,0.2764204166917472,-0.11249997850113211,-0.3235794686476241,0.11249997850113211,-0.27424602546199195,-0.11250002149886788
3.312,0.0010467199335621458,0.0,0.2150820983526086,0.075,0.18631352272776927,-0.075,-0.21368647727223072,0.075,-0.18491790164739136,-0.075,0.2150820983526086,0.075,0.18631352272776927,-0.075,-0.21368647727223072,0.075,-0.18491790164739136,-0.075,0.32262320918253445,0.11250002149886788,0.27947023068458976,-0.11249997850113211,-0.3205296546547815,0.11249997850113211,-0.2773769054780942,-0.11250002149886788
3.318,0.001123060710816276,0.0,0.21303537841904646,0.075,0.18846203116604948,-0.075,-0.21153796883395054,0.075,-0.18696462158095353,-0.075,0.21303537841904646,0.075,0.18846203116604948,-0.075,-0.21153796883395054,0.075,-0.18696462158095353,-0.075,0.3195531286954958,0.11250002149886788,0.28269299272613674,-0.11249997850113211,-0.3173068926132345,0.11249997850113211,-0.28044698596513296,-0.11250002149886788
3.325,0.0011496822738929352,0.0,0.2109123177082302,0.075,0.19062058811252297,-0.075,-0.20937941188747705,0.075,-0.1890876822917698,-0.075,0.2109123177082302,0.075,0.19062058811252297,-0.075,-0.20937941188747705,0.075,-0.1890876822917698,-0.075,0.3163685370206927,0.11250002149886788,0.28593082752709326,-0.11249997850113211,-0.31406905781227806,0.11249997850113211,-0.28363157763993607,-0.11250002149886788
3.332,0.0012082266207413678,0.0,0.20876263543433726,0.075,0.19284833035207752,-0.075,-0.20715166964792248,0.075,-0.19123736456566276,-0.075,0.20876263543433726,0.075,0.19284833035207752,-0.075,-0.20715166964792248,0.075,-0.19123736456566276,-0.075,0.3131440129936435,0.11250002149886788,0.28927244024783927,-0.11249997850113211,-0.310727445091532,0.11249997850113211,-0.2868561016669853,-0.11250002149886788
3.337,0.0012613335193522174,0.0,0.20655440881359588,0.075,0.19512736702848743,-0.075,-0.2048726329715126,0.075,-0.19344559118640414,-0.075,0.20655440881359588,0.075,0.19512736702848743,-0.075,-0.2048726329715126,0.075,-0.19344559118640414,-0.075,0.3098316724295398,0.11250002149886788,0.2926909946091647,-0.11249997850113211,-0.3073088907302066,0.11249997850113211,-0.290168442231089,-0.11250002149886788
3.342,0.0013293800659200383,0.0,0.20429307529424368,0.075,0.19747943015822167,-0.075,-0.20252056984177833,0.075,-0.19570692470575635,-0.075,0.20429307529424368,0.075,0.19747943015822167,-0.075,-0.20252056984177833,0.075,-0.19570692470575635,-0.075,0.3064396715022967,0.11250002149886788,0.29621908862954344,-0.11249997850113211,-0.3037807967098278,0.11249997850113211,-0.2935604431583321,-0.11250002149886788
3.348,0.0014061384436256652,0.0,0.20196369522832364,0.075,0.19991115563760148,-0.075,-0.20008884436239854,0.075,-0.19803630477167639,-0.075,0.20196369522832364,0.075,0.19991115563760148,-0.075,-0.20008884436239854,0.075,-0.19803630477167639,-0.075,0.30294560073569615,0.11250002149886788,0.2998666761515552,-0.11249997850113211,-0.30013320918781605,0.11249997850113211,-0.29705451392493265,-0.11250002149886788
3.354,0.001499584708670787,0.0,0.19955755678469794,0.075,0.20244189004472884,-0.075,-0.19755810995527118,0.075,-0.20044244321530202,-0.075,0.19955755678469794,0.075,0.20244189004472884,-0.075,-0.19755810995527118,0.075,-0.20044244321530202,-0.075,0.2993363923805342,0.11250002149886788,0.3036627770368073,-0.11249997850113211,-0.296337108302564,0.11249997850113211,-0.3006637222800944,-0.11250002149886788
3.360,0.0016135313356587244,0.0,0.19705797207602715,0.075,0.20509340457376402,-0.075,-0.19490659542623595,0.075,-0.2029420279239728,-0.075,0.19705797207602715,0.075,0.20509340457376402,-0.075,-0.19490659542623595,0.075,-0.2029420279239728,-0.075,0.29558701460101816,0.11250002149886788,0.3076400480702992,-0.11249997850113211,-0.292359837269072,0.11249997850113211,-0.30441310005961053,-0.11250002149886788
3.366,0.001758249400578657,0.0,0.19444444074036843,0.075,0.20789989436508777,-0.075,-0.19210010563491225,0.075,-0.20555555925963157,-0.075,0.19444444074036843,0.075,0.20789989436508777,-0.075,-0.19210010563491225,0.075,-0.20555555925963157,-0.075,0.2916667168483572,0.11250002149886788,0.3118497819528001,-0.11249997850113211,-0.28815010338657115,0.11249997850113211,-0.30833339781227154,-0.11250002149886788
3.373,0.0019496277278050755,0.0,0.1916861913397898,0.075,0.21091331597160728,-0.075,-0.18908668402839274,0.075,-0.2083138086602102,-0.075,0.1916861913397898,0.075,0.21091331597160728,-0.075,-0.18908668402839274,0.075,-0.2083138086602102,-0.075,0.2875293419568328,0.11250002149886788,0.31636991349877736,-0.11249997850113211,-0.2836299718405939,0.11249997850113211,-0.312470772703796,-0.11250002149886788
3.377,0.0022194936932972836,0.0,0.1887365636119847,0.075,0.21422276618285163,-0.075,-0.18577723381714834,0.075,-0.21126343638801526,-0.075,0.1887365636119847,0.075,0.21422276618285163,-0.075,-0.18577723381714834,0.075,-0.21126343638801526,-0.075,0.2831048995196097,0.11250002149886788,0.3213340878669848,-0.11249997850113211,-0.2786657974723864,0.11249997850113211,-0.316895215141019,-0.11250002149886788
3.383,0.002639434027838561,0.0,0.18551706991868744,0.075,0.21800218165970292,-0.075,-0.1819978183402971,0.075,-0.21448293008131258,-0.075,0.18551706991868744,0.075,0.21800218165970292,-0.075,-0.1819978183402971,0.075,-0.21448293008131258,-0.075,0.27827565805679083,0.11250002149886788,0.3270032099988863,-0.11249997850113211,-0.27299667534048494,0.11249997850113211,-0.3217244566038379,-0.11250002149886788
3.388,0.003419251431858006,0.0,0.18187763589084888,0.075,0.2226813738159322,-0.075,-0.1773186261840678,0.075,-0.21812236410915115,-0.075,0.18187763589084888,0.075,0.2226813738159322,-0.075,-0.1773186261840678,0.075,-0.21812236410915115,-0.075,0.27281650597178353,0.11250002149886788,0.33402199689193246,-0.11249997850113211,-0.26597788844743875,0.11249997850113211,-0.3271836086888452,-0.11250002149886788
3.394,0.005593780813674815,0.0,0.17745838445899087,0.075,0.22999999999999998,-0.075,-0.17,0.075,-0.22254161554100915,-0.075,0.17745838445899087,0.075,0.22999999999999998,-0.075,-0.17,0.075,-0.22254161554100915,-0.075,0.26618762755721115,0.11250002149886788,0.34499993407013846,-0.11249997850113211,-0.2549999512692328,0.11249997850113211,-0.3338124871034176,-0.11250002149886788
3.401,-0.004296878770575913,0.0,0.17086450568810163,0.07499995700226422,0.2234060911068374,-0.07499995700226422,-0.1765936795719051,0.07499995700226422,-0.2291352649906409,-0.07499995700226422,0.17086450568810163,0.07499995700226422,0.2234060911068374,-0.07499995700226422,-0.1765936795719051,0.07499995700226422,-0.2291352649906409,-0.07499995700226422,0.2562966605749942,0.1124998925056852,0.33510900858084175,-0.1124998925056852,-0.264890418116146,0.1124998925056852,-0.3437027661219936,-0.1124998925056852
3.405,0.0006484346600116181,0.0,0.1741613825685666,0.07499995700226422,0.22670296798730236,-0.07499995700226422,-0.17329680269144018,0.07499995700226422,-0.22583838811017595,-0.07499995700226422,0.1741613825685666,0.07499995700226422,0.22670296798730236,-0.07499995700226422,-0.17329680269144018,0.07499995700226422,-0.22583838811017595,-0.07499995700226422,0.2612419740055817,0.1124998925056852,0.34005432201142927,-0.1124998925056852,-0.2599451046855585,0.1124998925056852,-0.338757452691406,-0.1124998925056852
3.411,-0.0018242149673744074,0.0,0.1725129488536077,0.07499995700226422,0.2250545342723435,-0.07499995700226422,-0.174945236406399,0.07499995700226422,-0.2274868218251348,-0.07499995700226422,0.1725129488536077,0.07499995700226422,0.2250545342723435,-0.07499995700226422,-0.174945236406399,0.07499995700226422,-0.2274868218251348,-0.07499995700226422,0.25876932437819566,0.1124998925056852,0.33758167238404324,-0.1124998925056852,-0.26241775431294445,0.1124998925056852,-0.3412301023187921,-0.1124998925056852
3.417,-0.0005878936976251581,0.0,0.17333716334845709,0.07499995700226422,0.22587874876719288,-0.07499995700226422,-0.17412102191154966,0.07499995700226422,-0.22666260733028545,-0.07499995700226422,0.17333716334845709,0.07499995700226422,0.22587874876719288,-0.07499995700226422,-0.17412102191154966,0.07499995700226422,-0.22666260733028545,-0.07499995700226422,0.2600056456479449,0.1124998925056852,0.33881799365379256,-0.1124998925056852,-0.26118143304319524,0.1124998925056852,-0.3399937810490428,-0.1124998925056852
3.423,-0.0012060525605329109,0.0,0.17292505728234409,0.07499995700226422,0.22546664270107988,-0.07499995700226422,-0.17453312797766266,0.07499995700226422,-0.22707471339639845,-0.07499995700226422,0.17292505728234409,0.07499995700226422,0.22546664270107988,-0.07499995700226422,-0.17453312797766266,0.07499995700226422,-0.22707471339639845,-0.07499995700226422,0.25938748678503715,0.1124998925056852,0.3381998347908848,-0.1124998925056852,-0.261799591906103,0.1124998925056852,-0.3406119399119506,-0.1124998925056852
3.430,-0.0008969740150599759,0.0,0.1731311097247464,0.07499995700226422,0.2256726951434822,-0.07499995700226422,-0.17432707553526033,0.07499995700226422,-0.22686866095399613,-0.07499995700226422,0.1731311097247464,0.07499995700226422,0.2256726951434822,-0.07499995700226422,-0.17432707553526033,0.07499995700226422,-0.22686866095399613,-0.07499995700226422,0.2596965653305101,0.1124998925056852,0.3385089133363577,-0.1124998925056852,-0.26149051336063006,0.1124998925056852,-0.34030286136647764,-0.1124998925056852
3.435,-0.0010515128448072286,0.0,0.1730280837988715,0.07499995700226422,0.2255696692176073,-0.07499995700226422,-0.17443010146113522,0.07499995700226422,-0.22697168687987102,-0.07499995700226422,0.1730280837988715,0.07499995700226422,0.2255696692176073,-0.07499995700226422,-0.17443010146113522,0.07499995700226422,-0.22697168687987102,-0.07499995700226422,0.25954202650076286,0.1124998925056852,0.33835437450661043,-0.1124998925056852,-0.2616450521903773,0.1124998925056852,-0.3404574001962249,-0.1124998925056852
3.441,-0.0009742436514275643,0.0,0.17307959661414626,0.07499995700226422,0.22562118203288206,-0.07499995700226422,-0.17437858864586048,0.07499995700226422,-0.22692017406459628,-0.07499995700226422,0.17307959661414626,0.07499995700226422,0.22562118203288206,-0.07499995700226422,-0.17437858864586048,0.07499995700226422,-0.22692017406459628,-0.07499995700226422,0.25961929569414255,0.1124998925056852,0.3384316436999902,-0.1124998925056852,-0.2615677829969977,0.1124998925056852,-0.34038013100284525,-0.1124998925056852
3.446,-0.0010128781373707624,0.0,0.17305384028034002,0.07499995700226422,0.2255954256990758,-0.07499995700226422,-0.17440434497966673,0.07499995700226422,-0.22694593039840252,-0.07499995700226422,0.17305384028034002,0.07499995700226422,0.2255954256990758,-0.07499995700226422,-0.17440434497966673,0.07499995700226422,-0.22694593039840252,-0.07499995700226422,0.25958066120819934,0.1124998925056852,0.3383930092140469,-0.1124998925056852,-0.26160641748294083,0.1124998925056852,-0.34041876548878847,-0.1124998925056852
3.452,-0.0009935609497722653,0.0,0.1730667184103277,0.07499995700226422,0.2256083038290635,-0.07499995700226422,-0.17439146684967904,0.07499995700226422,-0.22693305226841484,-0.07499995700226422,0.1730667184103277,0.07499995700226422,0.2256083038290635,-0.07499995700226422,-0.17439146684967904,0.07499995700226422,-0.22693305226841484,-0.07499995700226422,0.2595999783957978,0.1124998925056852,0.3384123264016454,-0.1124998925056852,-0.2615871002953424,0.1124998925056852,-0.34039944830118996,-0.1124998925056852
3.457,-0.0010032195158850982,0.0,0.17306027936379148,0.07499995700226422,0.22560186478252728,-0.07499995700226422,-0.17439790589621526,0.07499995700226422,-0.22693949131495106,-0.07499995700226422,0.17306027936379148,0.07499995700226422,0.22560186478252728,-0.07499995700226422,-0.17439790589621526,0.07499995700226422,-0.22693949131495106,-0.07499995700226422,0.259590319829685,0.1124998925056852,0.3384026678355326,-0.1124998925056852,-0.26159675886145517,0.1124998925056852,-0.3404091068673028,-0.1124998925056852
3.464,-0.0009983902466718236,0.0,0.17306349887783082,0.07499995700226422,0.22560508429656662,-0.07499995700226422,-0.1743946863821759,0.07499995700226422,-0.2269362718009117,-0.07499995700226422,0.17306349887783082,0.07499995700226422,0.22560508429656662,-0.07499995700226422,-0.1743946863821759,0.07499995700226422,-0.2269362718009117,-0.07499995700226422,0.25959514909889825,0.1124998925056852,0.3384074971047458,-0.1124998925056852,-0.26159192959224187,0.1124998925056852,-0.3404042775980895,-0.1124998925056852
3.470,-0.0010008048743568865,0.0,0.1730618891254255,0.07499995700226422,0.22560347454416133,-0.07499995700226422,-0.1743962961345812,0.07499995700226422,-0.226937881553317,-0.07499995700226422,0.1730618891254255,0.07499995700226422,0.22560347454416133,-0.07499995700226422,-0.1743962961345812,0.07499995700226422,-0.226937881553317,-0.07499995700226422,0.25959273447121317,0.1124998925056852,0.3384050824770608,-0.1124998925056852,-0.261594344219927,0.1124998925056852,-0.3404066922257746,-0.1124998925056852
3.476,-0.000999597563975177,0.0,0.17306269399932095,0.07499995700226422,0.22560427941805677,-0.07499995700226422,-0.17439549126068576,0.07499995700226422,-0.22693707667942156,-0.07499995700226422,0.17306269399932095,0.07499995700226422,0.22560427941805677,-0.07499995700226422,-0.17439549126068576,0.07499995700226422,-0.22693707667942156,-0.07499995700226422,0.2595939417815949,0.1124998925056852,0.3384062897874425,-0.1124998925056852,-0.2615931369095452,0.1124998925056852,-0.34040548491539285,-0.1124998925056852
3.482,-0.001000201217435645,0.0,0.17306229156352684,0.07499995700226422,0.22560387698226264,-0.07499995700226422,-0.1743958936964799,0.07499995700226422,-0.2269374791152157,-0.07499995700226422,0.17306229156352684,0.07499995700226422,0.22560387698226264,-0.07499995700226422,-0.1743958936964799,0.07499995700226422,-0.2269374791152157,-0.07499995700226422,0.25959333812813445,0.1124998925056852,0.33840568613398203,-0.1124998925056852,-0.2615937405630057,0.1124998925056852,-0.34040608856885335,-0.1124998925056852
3.489,-0.0009998993915705523,0.0,0.17306249278084715,0.07499995700226422,0.22560407819958295,-0.07499995700226422,-0.1743956924791596,0.07499995700226422,-0.2269372778978954,-0.07499995700226422,0.17306249278084715,0.07499995700226422,0.22560407819958295,-0.07499995700226422,-0.1743956924791596,0.07499995700226422,-0.2269372778978954,-0.07499995700226422,0.25959363995399953,0.1124998925056852,0.3384059879598471,-0.1124998925056852,-0.26159343873714064,0.1124998925056852,-0.3404057867429882,-0.1124998925056852
3.494,-0.001000050304070521,0.0,0.17306239217247538,0.07499995700226422,0.22560397759121117,-0.07499995700226422,-0.17439579308753136,0.07499995700226422,-0.22693737850626716,-0.07499995700226422,0.17306239217247538,0.07499995700226422,0.22560397759121117,-0.07499995700226422,-0.17439579308753136,0.07499995700226422,-0.22693737850626716,-0.07499995700226422,0.2595934890414996,0.1124998925056852,0.33840583704734717,-0.1124998925056852,-0.26159358964964063,0.1124998925056852,-0.3404059376554882,-0.1124998925056852
3.500,-0.0009999748480368498,0.0,0.17306244247651706,0.07499995700226422,0.22560402789525286,-0.07499995700226422,-0.17439574278348968,0.07499995700226422,-0.22693732820222548,-0.07499995700226422,0.17306244247651706,0.07499995700226422,0.22560402789525286,-0.07499995700226422,-0.17439574278348968,0.07499995700226422,-0.22693732820222548,-0.07499995700226422,0.25959356449753324,0.1124998925056852,0.3384059125033808,-0.1124998925056852,-0.26159351419360694,0.1124998925056852,-0.3404058621994545,-0.1124998925056852
3.504,-0.001000012575945522,0.0,0.1730624173245683,0.07499995700226422,0.2256040027433041,-0.07499995700226422,-0.1743957679354384,0.07499995700226422,-0.2269373533541742,-0.07499995700226422,0.1730624173245683,0.07499995700226422,0.2256040027433041,-0.07499995700226422,-0.1743957679354384,0.07499995700226422,-0.2269373533541742,-0.07499995700226422,0.25959352676962455,0.1124998925056852,0.3384058747754721,-0.1124998925056852,-0.26159355192151557,0.1124998925056852,-0.3404058999273632,-0.1124998925056852
3.510,-0.0009999937120452745,0.0,0.17306242990050663,0.07499995700226422,0.22560401531924243,-0.07499995700226422,-0.1743957553595001,0.07499995700226422,-0.2269373407782359,-0.07499995700226422,0.17306242990050663,0.07499995700226422,0.22560401531924243,-0.07499995700226422,-0.1743957553595001,0.07499995700226422,-0.2269373407782359,-0.07499995700226422,0.2595935456335248,0.1124998925056852,0.3384058936393724,-0.1124998925056852,-0.26159353305761535,0.1124998925056852,-0.340405881063463,-0.1124998925056852
3.515,0.0018476582807819691,0.0,0.1768593966883517,0.075,0.22560413837085308,-0.075,-0.17439586162914694,0.075,-0.2231406033116483,-0.075,0.1768593966883517,0.075,0.22560413837085308,-0.075,-0.17439586162914694,0.075,-0.2231406033116483,-0.075,0.2652890443355035,0.11249997850113211,0.3384062722260605,-0.11250002149886788,-0.2615938424345683,0.11250002149886788,-0.3347108410038678,-0.11249997850113211
3.521,0.0004967595748667508,0.0,0.17790585743875026,0.075,0.2227564800900711,-0.075,-0.17724351990992893,0.075,-0.22209414256124976,-0.075,0.17790585743875026,0.075,0.2227564800900711,-0.075,-0.17724351990992893,0.075,-0.22209414256124976,-0.075,0.2668587351611317,0.11249997850113211,0.3341347839886018,-0.11250002149886788,-0.26586533067202694,0.11250002149886788,-0.3331411501782396,-0.11249997850113211
3.527,0.0011929072394883389,0.0,0.1803308146492233,0.075,0.22125972051520432,-0.075,-0.17874027948479565,0.075,-0.21966918535077667,-0.075,0.1803308146492233,0.075,0.22125972051520432,-0.075,-0.17874027948479565,0.075,-0.21966918535077667,-0.075,0.27049617028172346,0.11249997850113211,0.33188964419725314,-0.11250002149886788,-0.26811047046337555,0.11250002149886788,-0.32950371505764775,-0.11249997850113211
3.533,0.0008974616576858663,0.0,0.18212979520916234,0.075,0.21906681327571598,-0.075,-0.18093318672428402,0.075,-0.21787020479083768,-0.075,0.18212979520916234,0.075,0.21906681327571598,-0.075,-0.18093318672428402,0.075,-0.21787020479083768,-0.075,0.27319464060595144,0.11249997850113211,0.3286002827094203,-0.11250002149886788,-0.2713998319512084,0.11250002149886788,-0.3268052447334199,-0.11249997850113211
